Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(715268.337 4641200.389,715259.602 4641205.494)	TU107-37	TU107	358.658	0	0	1	8	2.43574363e-321	13.8062119	0
LINESTRING(715259.602 4641205.494,715250.868 4641210.599)	TU107-38	TU107	358.675	0	0	1	8	2.44068429e-321	11.1216707	0
LINESTRING(715250.868 4641210.599,715242.134 4641215.705)	TU107-39	TU107	358.693	0	0	1	8	2.44562495e-321	9.97115306	0
LINESTRING(715242.134 4641215.705,715233.400 4641220.810)	TU107-40	TU107	358.710	0	0	1	8	2.44562495e-321	11.5051766	0
LINESTRING(716966.560 4639812.000,716961.315 4639820.695)	TU108-0	TU108	328.301	0	0	1	8	1.24010477e-321	34.4958691	0
LINESTRING(716961.315 4639820.695,716956.069 4639829.390)	TU108-1	TU108	328.602	0	0	1	8	1.24504543e-321	34.6349654	0
LINESTRING(716956.069 4639829.390,716950.824 4639838.085)	TU108-2	TU108	328.904	0	0	1	8	1.24998608e-321	34.4610951	0
LINESTRING(716950.824 4639838.085,716945.579 4639846.780)	TU108-3	TU108	329.205	0	0	1	8	1.25492674e-321	34.4958691	0
LINESTRING(716945.579 4639846.780,716940.333 4639855.476)	TU108-4	TU108	329.506	0	0	1	8	1.2598674e-321	35.3999947	0
LINESTRING(716940.333 4639855.476,716935.088 4639864.171)	TU108-5	TU108	329.807	0	0	1	8	1.26480805e-321	35.9216057	0
LINESTRING(716935.088 4639864.171,716929.842 4639872.866)	TU108-6	TU108	330.109	0	0	1	8	1.26974871e-321	34.6697395	0
LINESTRING(716929.842 4639872.866,716924.597 4639881.561)	TU108-7	TU108	330.410	0	0	1	8	1.27468937e-321	34.7045135	0
LINESTRING(716924.597 4639881.561,716919.352 4639890.256)	TU108-8	TU108	330.711	0	0	1	8	1.27963002e-321	34.5306432	0
LINESTRING(716919.352 4639890.256,716914.106 4639898.951)	TU108-9	TU108	331.012	0	0	1	8	1.28457068e-321	34.7045135	0
LINESTRING(716914.106 4639898.951,716908.861 4639907.646)	TU108-10	TU108	331.313	0	0	1	8	1.28951134e-321	34.6001913	0
LINESTRING(716908.861 4639907.646,716903.616 4639916.341)	TU108-11	TU108	331.615	0	0	1	8	1.29445199e-321	32.9310364	0
LINESTRING(716903.616 4639916.341,716898.370 4639925.037)	TU108-12	TU108	331.916	0	0	1	8	1.29939265e-321	34.9479319	0
LINESTRING(716898.370 4639925.037,716893.125 4639933.732)	TU108-13	TU108	332.217	0	0	1	8	1.30433331e-321	34.0438063	0
LINESTRING(716893.125 4639933.732,716887.880 4639942.427)	TU108-14	TU108	332.518	0	0	1	8	1.30927396e-321	34.3567729	0
LINESTRING(716887.880 4639942.427,716882.634 4639951.122)	TU108-15	TU108	332.820	0	0	1	8	1.31421462e-321	35.1565763	0
LINESTRING(716882.634 4639951.122,716877.389 4639959.817)	TU108-16	TU108	333.121	0	0	1	8	1.31915527e-321	34.0785804	0
LINESTRING(716877.389 4639959.817,716872.143 4639968.512)	TU108-17	TU108	333.422	0	0	1	8	1.32409593e-321	34.8783838	0
LINESTRING(716872.143 4639968.512,716866.898 4639977.207)	TU108-18	TU108	333.723	0	0	1	8	1.32903659e-321	34.426321	0
LINESTRING(716866.898 4639977.207,716861.653 4639985.902)	TU108-19	TU108	334.024	0	0	1	8	1.33397724e-321	35.2261244	0
LINESTRING(716861.653 4639985.902,716856.407 4639994.598)	TU108-20	TU108	334.326	0	0	1	8	1.3389179e-321	35.0522541	0
LINESTRING(716856.407 4639994.598,716851.162 4640003.293)	TU108-21	TU108	334.627	0	0	1	8	1.34385856e-321	34.426321	0
LINESTRING(716851.162 4640003.293,716845.917 4640011.988)	TU108-22	TU108	334.928	0	0	1	8	1.34879921e-321	35.1218023	0
LINESTRING(716845.917 4640011.988,716840.671 4640020.683)	TU108-23	TU108	335.229	0	0	1	8	1.35373987e-321	35.1565763	0
LINESTRING(716840.671 4640020.683,716835.426 4640029.378)	TU108-24	TU108	335.530	0	0	1	8	1.35868053e-321	34.1481285	0
LINESTRING(716835.426 4640029.378,716830.180 4640038.073)	TU108-25	TU108	335.832	0	0	1	8	1.36362118e-321	35.3652207	0
LINESTRING(716830.180 4640038.073,716824.935 4640046.768)	TU108-26	TU108	336.133	0	0	1	8	1.36856184e-321	33.4526473	0
LINESTRING(716824.935 4640046.768,716819.690 4640055.463)	TU108-27	TU108	336.434	0	0	1	8	1.3735025e-321	34.6001913	0
LINESTRING(716819.690 4640055.463,716814.444 4640064.159)	TU108-28	TU108	336.735	0	0	1	8	1.37844315e-321	34.7392876	0
LINESTRING(716814.444 4640064.159,716809.199 4640072.854)	TU108-29	TU108	337.037	0	0	1	8	1.38338381e-321	35.0870282	0
LINESTRING(716809.199 4640072.854,716803.954 4640081.549)	TU108-30	TU108	337.338	0	0	1	8	1.38832446e-321	33.8003879	0
LINESTRING(716803.954 4640081.549,716798.708 4640090.244)	TU108-31	TU108	337.639	0	0	1	8	1.39326512e-321	34.8783838	0
LINESTRING(716798.708 4640090.244,716793.463 4640098.939)	TU108-32	TU108	337.940	0	0	1	8	1.39820578e-321	32.8267142	0
LINESTRING(716793.463 4640098.939,716788.218 4640107.634)	TU108-33	TU108	338.241	0	0	1	8	1.40314643e-321	33.3483251	0
LINESTRING(716788.218 4640107.634,716782.972 4640116.329)	TU108-34	TU108	338.543	0	0	1	8	1.40808709e-321	35.7129613	0
LINESTRING(716782.972 4640116.329,716777.727 4640125.024)	TU108-35	TU108	338.844	0	0	1	8	1.41302775e-321	35.0174801	0
LINESTRING(716777.727 4640125.024,716772.481 4640133.720)	TU108-36	TU108	339.145	0	0	1	8	1.4179684e-321	35.0870282	0
LINESTRING(716772.481 4640133.720,716767.236 4640142.415)	TU108-37	TU108	339.446	0	0	1	8	1.42290906e-321	34.8436098	0
LINESTRING(716767.236 4640142.415,716761.991 4640151.110)	TU108-38	TU108	339.748	0	0	1	8	1.42784972e-321	33.3483251	0
LINESTRING(716761.991 4640151.110,716756.745 4640159.805)	TU108-39	TU108	340.049	0	0	1	8	1.43279037e-321	34.8436098	0
LINESTRING(716756.745 4640159.805,716751.500 4640168.500)	TU108-40	TU108	340.350	0	0	1	8	1.43773103e-321	28.0974418	0
LINESTRING(716977.870 4639735.000,716976.456 4639744.625)	TU109-0	TU109	326.250	0	0	1	8	1.19563886e-321	36.5548212	0
LINESTRING(716976.456 4639744.625,716975.042 4639754.250)	TU109-1	TU109	326.500	0	0	1	8	1.20057952e-321	34.7661066	0
LINESTRING(716975.042 4639754.250,716973.629 4639763.875)	TU109-2	TU109	326.750	0	0	1	8	1.20552018e-321	33.5627895	0
LINESTRING(716973.629 4639763.875,716972.215 4639773.500)	TU109-3	TU109	327.000	0	0	1	8	1.21046083e-321	34.7986287	0
LINESTRING(716972.215 4639773.500,716970.801 4639783.125)	TU109-4	TU109	327.250	0	0	1	8	1.21540149e-321	34.8311508	0
LINESTRING(716970.801 4639783.125,716969.388 4639792.750)	TU109-5	TU109	327.500	0	0	1	8	1.22034215e-321	34.7661066	0
LINESTRING(716969.388 4639792.750,716967.974 4639802.375)	TU109-6	TU109	327.750	0	0	1	8	1.2252828e-321	34.4408858	0
LINESTRING(716967.974 4639802.375,716966.560 4639812.000)	TU109-7	TU109	328.000	0	0	1	8	1.23516411e-321	27.7738588	0
LINESTRING(715336.810 4643154.500,715329.656 4643147.340)	TU11-0	TU11	338.236	0	0	1	8	4.69362364e-321	10.2908605	0
LINESTRING(715329.656 4643147.340,715322.503 4643140.181)	TU11-1	TU11	338.472	0	0	1	8	4.69856429e-321	13.3441928	0
LINESTRING(715322.503 4643140.181,715315.349 4643133.021)	TU11-2	TU11	338.708	0	0	1	8	4.70350495e-321	13.5703655	0
LINESTRING(715315.349 4643133.021,715308.196 4643125.861)	TU11-3	TU11	338.944	0	0	1	8	4.7084456e-321	12.4395017	0
LINESTRING(715308.196 4643125.861,715301.042 4643118.701)	TU11-4	TU11	339.181	0	0	1	8	4.71338626e-321	12.1002426	0
LINESTRING(715301.042 4643118.701,715293.888 4643111.542)	TU11-5	TU11	339.417	0	0	1	8	4.71832692e-321	12.4395017	0
LINESTRING(715293.888 4643111.542,715286.735 4643104.382)	TU11-6	TU11	339.653	0	0	1	8	4.72326757e-321	12.1002426	0
LINESTRING(715286.735 4643104.382,715279.581 4643097.222)	TU11-7	TU11	339.889	0	0	1	8	4.72820823e-321	11.6478971	0
LINESTRING(715279.581 4643097.222,715272.427 4643090.062)	TU11-8	TU11	340.125	0	0	1	8	4.73314889e-321	10.4039469	0
LINESTRING(715272.427 4643090.062,715265.274 4643082.903)	TU11-9	TU11	340.361	0	0	1	8	4.73808954e-321	12.1002426	0
LINESTRING(715265.274 4643082.903,715258.120 4643075.743)	TU11-10	TU11	340.597	0	0	1	8	4.7430302e-321	13.2311064	0
LINESTRING(715258.120 4643075.743,715250.967 4643068.583)	TU11-11	TU11	340.833	0	0	1	8	4.74797086e-321	12.6656745	0
LINESTRING(715250.967 4643068.583,715243.813 4643061.424)	TU11-12	TU11	341.069	0	0	1	8	4.75291151e-321	12.7787609	0
LINESTRING(715243.813 4643061.424,715236.659 4643054.264)	TU11-13	TU11	341.306	0	0	1	8	4.75785217e-321	12.6656745	0
LINESTRING(715236.659 4643054.264,715229.506 4643047.104)	TU11-14	TU11	341.542	0	0	1	8	4.76279283e-321	13.4572791	0
LINESTRING(715229.506 4643047.104,715222.352 4643039.944)	TU11-15	TU11	341.778	0	0	1	8	4.76773348e-321	15.492834	0
LINESTRING(715222.352 4643039.944,715215.199 4643032.785)	TU11-16	TU11	342.014	0	0	1	8	4.77267414e-321	10.8562924	0
LINESTRING(715215.199 4643032.785,715208.045 4643025.625)	TU11-17	TU11	342.250	0	0	1	8	4.7776148e-321	11.3086379	0
LINESTRING(715208.045 4643025.625,715200.891 4643018.465)	TU11-18	TU11	342.486	0	0	1	8	4.78255545e-321	12.5525881	0
LINESTRING(715200.891 4643018.465,715193.738 4643011.306)	TU11-19	TU11	342.722	0	0	1	8	4.78749611e-321	13.6834519	0
LINESTRING(715193.738 4643011.306,715186.584 4643004.146)	TU11-20	TU11	342.958	0	0	1	8	4.79243676e-321	12.7787609	0
LINESTRING(715186.584 4643004.146,715179.431 4642996.986)	TU11-21	TU11	343.194	0	0	1	8	4.79737742e-321	11.9871562	0
LINESTRING(715179.431 4642996.986,715172.277 4642989.826)	TU11-22	TU11	343.431	0	0	1	8	4.80231808e-321	12.8918472	0
LINESTRING(715172.277 4642989.826,715165.123 4642982.667)	TU11-23	TU11	343.667	0	0	1	8	4.80725873e-321	13.5703655	0
LINESTRING(715165.123 4642982.667,715157.970 4642975.507)	TU11-24	TU11	343.903	0	0	1	8	4.81219939e-321	12.213329	0
LINESTRING(715157.970 4642975.507,715150.816 4642968.347)	TU11-25	TU11	344.139	0	0	1	8	4.81714005e-321	13.0049336	0
LINESTRING(715150.816 4642968.347,715143.662 4642961.188)	TU11-26	TU11	344.375	0	0	1	8	4.8220807e-321	13.0049336	0
LINESTRING(715143.662 4642961.188,715136.509 4642954.028)	TU11-27	TU11	344.611	0	0	1	8	4.82702136e-321	13.4572791	0
LINESTRING(715136.509 4642954.028,715129.355 4642946.868)	TU11-28	TU11	344.847	0	0	1	8	4.83196202e-321	13.4572791	0
LINESTRING(715129.355 4642946.868,715122.202 4642939.708)	TU11-29	TU11	345.083	0	0	1	8	4.83690267e-321	13.11802	0
LINESTRING(715122.202 4642939.708,715115.048 4642932.549)	TU11-30	TU11	345.319	0	0	1	8	4.84184333e-321	12.7787609	0
LINESTRING(715115.048 4642932.549,715107.894 4642925.389)	TU11-31	TU11	345.556	0	0	1	8	4.84678399e-321	14.7012293	0
LINESTRING(715107.894 4642925.389,715100.741 4642918.229)	TU11-32	TU11	345.792	0	0	1	8	4.85172464e-321	11.4217243	0
LINESTRING(715100.741 4642918.229,715093.587 4642911.069)	TU11-33	TU11	346.028	0	0	1	8	4.8566653e-321	11.3086379	0
LINESTRING(715093.587 4642911.069,715086.434 4642903.910)	TU11-34	TU11	346.264	0	0	1	8	4.86160596e-321	12.5525881	0
LINESTRING(715086.434 4642903.910,715079.280 4642896.750)	TU11-35	TU11	346.500	0	0	1	8	4.86654661e-321	12.4395017	0
LINESTRING(715079.280 4642896.750,715072.126 4642889.590)	TU11-36	TU11	346.736	0	0	1	8	4.87148727e-321	11.1955516	0
LINESTRING(715072.126 4642889.590,715064.973 4642882.431)	TU11-37	TU11	346.972	0	0	1	8	4.87642792e-321	12.3264153	0
LINESTRING(715064.973 4642882.431,715057.819 4642875.271)	TU11-38	TU11	347.208	0	0	1	8	4.88136858e-321	14.1357974	0
LINESTRING(715057.819 4642875.271,715050.666 4642868.111)	TU11-39	TU11	347.444	0	0	1	8	4.88630924e-321	11.6478971	0
LINESTRING(715050.666 4642868.111,715043.512 4642860.951)	TU11-40	TU11	347.681	0	0	1	8	4.89124989e-321	11.9871562	0
LINESTRING(715043.512 4642860.951,715036.358 4642853.792)	TU11-41	TU11	347.917	0	0	1	8	4.89619055e-321	10.6301197	0
LINESTRING(715036.358 4642853.792,715029.205 4642846.632)	TU11-42	TU11	348.153	0	0	1	8	4.90113121e-321	13.5703655	0
LINESTRING(715029.205 4642846.632,715022.051 4642839.472)	TU11-43	TU11	348.389	0	0	1	8	4.90607186e-321	13.5703655	0
LINESTRING(715022.051 4642839.472,715014.897 4642832.312)	TU11-44	TU11	348.625	0	0	1	8	4.91101252e-321	11.9871562	0
LINESTRING(715014.897 4642832.312,715007.744 4642825.153)	TU11-45	TU11	348.861	0	0	1	8	4.91595318e-321	12.7787609	0
LINESTRING(715007.744 4642825.153,715000.590 4642817.993)	TU11-46	TU11	349.097	0	0	1	8	4.92089383e-321	12.6656745	0
LINESTRING(715000.590 4642817.993,714993.437 4642810.833)	TU11-47	TU11	349.333	0	0	1	8	4.92583449e-321	12.213329	0
LINESTRING(714993.437 4642810.833,714986.283 4642803.674)	TU11-48	TU11	349.569	0	0	1	8	4.93077515e-321	13.0049336	0
LINESTRING(714986.283 4642803.674,714979.129 4642796.514)	TU11-49	TU11	349.806	0	0	1	8	4.9357158e-321	11.7609834	0
LINESTRING(714979.129 4642796.514,714971.976 4642789.354)	TU11-50	TU11	350.042	0	0	1	8	4.94065646e-321	11.3086379	0
LINESTRING(714971.976 4642789.354,714964.822 4642782.194)	TU11-51	TU11	350.278	0	0	1	8	4.94559711e-321	11.9871562	0
LINESTRING(714964.822 4642782.194,714957.669 4642775.035)	TU11-52	TU11	350.514	0	0	1	8	4.95053777e-321	12.7787609	0
LINESTRING(714957.669 4642775.035,714950.515 4642767.875)	TU11-53	TU11	350.750	0	0	1	8	4.95547843e-321	10.9693788	0
LINESTRING(714950.515 4642767.875,714943.361 4642760.715)	TU11-54	TU11	350.986	0	0	1	8	4.96041908e-321	13.4572791	0
LINESTRING(714943.361 4642760.715,714936.208 4642753.556)	TU11-55	TU11	351.222	0	0	1	8	4.96535974e-321	10.8562924	0
LINESTRING(714936.208 4642753.556,714929.054 4642746.396)	TU11-56	TU11	351.458	0	0	1	8	4.9703004e-321	10.743206	0
LINESTRING(714929.054 4642746.396,714921.901 4642739.236)	TU11-57	TU11	351.694	0	0	1	8	4.97524105e-321	13.4572791	0
LINESTRING(714921.901 4642739.236,714914.747 4642732.076)	TU11-58	TU11	351.931	0	0	1	8	4.98018171e-321	11.3086379	0
LINESTRING(714914.747 4642732.076,714907.593 4642724.917)	TU11-59	TU11	352.167	0	0	1	8	4.98512237e-321	12.3264153	0
LINESTRING(714907.593 4642724.917,714900.440 4642717.757)	TU11-60	TU11	352.403	0	0	1	8	4.99006302e-321	12.213329	0
LINESTRING(714900.440 4642717.757,714893.286 4642710.597)	TU11-61	TU11	352.639	0	0	1	8	4.99500368e-321	11.1955516	0
LINESTRING(714893.286 4642710.597,714886.132 4642703.438)	TU11-62	TU11	352.875	0	0	1	8	4.99994434e-321	10.5170333	0
LINESTRING(714886.132 4642703.438,714878.979 4642696.278)	TU11-63	TU11	353.111	0	0	1	8	5.00488499e-321	13.0049336	0
LINESTRING(714878.979 4642696.278,714871.825 4642689.118)	TU11-64	TU11	353.347	0	0	1	8	5.00982565e-321	13.6834519	0
LINESTRING(714871.825 4642689.118,714864.672 4642681.958)	TU11-65	TU11	353.583	0	0	1	8	5.01476631e-321	12.4395017	0
LINESTRING(714864.672 4642681.958,714857.518 4642674.799)	TU11-66	TU11	353.819	0	0	1	8	5.01970696e-321	13.7965383	0
LINESTRING(714857.518 4642674.799,714850.364 4642667.639)	TU11-67	TU11	354.056	0	0	1	8	5.02464762e-321	13.2311064	0
LINESTRING(714850.364 4642667.639,714843.211 4642660.479)	TU11-68	TU11	354.292	0	0	1	8	5.02958827e-321	13.5703655	0
LINESTRING(714843.211 4642660.479,714836.057 4642653.319)	TU11-69	TU11	354.528	0	0	1	8	5.03452893e-321	11.9871562	0
LINESTRING(714836.057 4642653.319,714828.904 4642646.160)	TU11-70	TU11	354.764	0	0	1	8	5.03946959e-321	12.7787609	0
LINESTRING(714828.904 4642646.160,714821.750 4642639.000)	TU11-71	TU11	355.000	0	0	1	8	5.02958827e-321	12.6656745	0
LINESTRING(716992.560 4639417.500,716992.086 4639427.742)	TU110-0	TU110	329.871	0	0	1	8	1.03753786e-321	33.6505378	0
LINESTRING(716992.086 4639427.742,716991.612 4639437.984)	TU110-1	TU110	329.742	0	0	1	8	1.04247851e-321	36.1674325	0
LINESTRING(716991.612 4639437.984,716991.138 4639448.226)	TU110-2	TU110	329.613	0	0	1	8	1.04741917e-321	35.0641362	0
LINESTRING(716991.138 4639448.226,716990.665 4639458.468)	TU110-3	TU110	329.484	0	0	1	8	1.05235983e-321	35.2020482	0
LINESTRING(716990.665 4639458.468,716990.191 4639468.710)	TU110-4	TU110	329.355	0	0	1	8	1.05730048e-321	34.5469661	0
LINESTRING(716990.191 4639468.710,716989.717 4639478.952)	TU110-5	TU110	329.226	0	0	1	8	1.06224114e-321	34.5469661	0
LINESTRING(716989.717 4639478.952,716989.243 4639489.194)	TU110-6	TU110	329.097	0	0	1	8	1.0671818e-321	33.5471038	0
LINESTRING(716989.243 4639489.194,716988.769 4639499.435)	TU110-7	TU110	328.968	0	0	1	8	1.07212245e-321	34.512488	0
LINESTRING(716988.769 4639499.435,716988.295 4639509.677)	TU110-8	TU110	328.839	0	0	1	8	1.07706311e-321	34.5814441	0
LINESTRING(716988.295 4639509.677,716987.821 4639519.919)	TU110-9	TU110	328.710	0	0	1	8	1.08200376e-321	35.3054823	0
LINESTRING(716987.821 4639519.919,716987.347 4639530.161)	TU110-10	TU110	328.581	0	0	1	8	1.08694442e-321	35.9605645	0
LINESTRING(716987.347 4639530.161,716986.874 4639540.403)	TU110-11	TU110	328.452	0	0	1	8	1.09188508e-321	33.7194938	0
LINESTRING(716986.874 4639540.403,716986.400 4639550.645)	TU110-12	TU110	328.323	0	0	1	8	1.09682573e-321	34.8227901	0
LINESTRING(716986.400 4639550.645,716985.926 4639560.887)	TU110-13	TU110	328.194	0	0	1	8	1.10176639e-321	33.0988896	0
LINESTRING(716985.926 4639560.887,716985.452 4639571.129)	TU110-14	TU110	328.065	0	0	1	8	1.10670705e-321	34.0987519	0
LINESTRING(716985.452 4639571.129,716984.978 4639581.371)	TU110-15	TU110	327.935	0	0	1	8	1.1116477e-321	35.0641362	0
LINESTRING(716984.978 4639581.371,716984.504 4639591.613)	TU110-16	TU110	327.806	0	0	1	8	1.11658836e-321	35.1330922	0
LINESTRING(716984.504 4639591.613,716984.030 4639601.855)	TU110-17	TU110	327.677	0	0	1	8	1.12152902e-321	34.374576	0
LINESTRING(716984.030 4639601.855,716983.556 4639612.097)	TU110-18	TU110	327.548	0	0	1	8	1.12646967e-321	35.1675702	0
LINESTRING(716983.556 4639612.097,716983.083 4639622.339)	TU110-19	TU110	327.419	0	0	1	8	1.13141033e-321	35.1330922	0
LINESTRING(716983.083 4639622.339,716982.609 4639632.581)	TU110-20	TU110	327.290	0	0	1	8	1.13635099e-321	34.47801	0
LINESTRING(716982.609 4639632.581,716982.135 4639642.823)	TU110-21	TU110	327.161	0	0	1	8	1.14129164e-321	36.3743006	0
LINESTRING(716982.135 4639642.823,716981.661 4639653.065)	TU110-22	TU110	327.032	0	0	1	8	1.1462323e-321	33.6505378	0
LINESTRING(716981.661 4639653.065,716981.187 4639663.306)	TU110-23	TU110	326.903	0	0	1	8	1.15117295e-321	34.47801	0
LINESTRING(716981.187 4639663.306,716980.713 4639673.548)	TU110-24	TU110	326.774	0	0	1	8	1.15611361e-321	33.3747137	0
LINESTRING(716980.713 4639673.548,716980.239 4639683.790)	TU110-25	TU110	326.645	0	0	1	8	1.16105427e-321	35.3399603	0
LINESTRING(716980.239 4639683.790,716979.765 4639694.032)	TU110-26	TU110	326.516	0	0	1	8	1.16599492e-321	34.0297959	0
LINESTRING(716979.765 4639694.032,716979.292 4639704.274)	TU110-27	TU110	326.387	0	0	1	8	1.17093558e-321	34.512488	0
LINESTRING(716979.292 4639704.274,716978.818 4639714.516)	TU110-28	TU110	326.258	0	0	1	8	1.17587624e-321	34.6159221	0
LINESTRING(716978.818 4639714.516,716978.344 4639724.758)	TU110-29	TU110	326.129	0	0	1	8	1.18081689e-321	34.30562	0
LINESTRING(716978.344 4639724.758,716977.870 4639735.000)	TU110-30	TU110	326.000	0	0	1	8	1.19069821e-321	27.444496	0
LINESTRING(717537.870 4639422.500,717548.198 4639422.441)	TU111-0	TU111	332.765	0	0	1	8	1.31421462e-321	5.8117139	0
LINESTRING(717548.198 4639422.441,717558.525 4639422.382)	TU111-1	TU111	332.529	0	0	1	8	1.31915527e-321	6.74908711	0
LINESTRING(717558.525 4639422.382,717568.853 4639422.324)	TU111-2	TU111	332.294	0	0	1	8	1.32409593e-321	4.49939141	0
LINESTRING(717568.853 4639422.324,717579.181 4639422.265)	TU111-3	TU111	332.059	0	0	1	8	1.32903659e-321	5.43676462	0
LINESTRING(717579.181 4639422.265,717589.508 4639422.206)	TU111-4	TU111	331.824	0	0	1	8	1.33397724e-321	5.43676462	0
LINESTRING(717589.508 4639422.206,717599.836 4639422.147)	TU111-5	TU111	331.588	0	0	1	8	1.3389179e-321	4.87434069	0
LINESTRING(717599.836 4639422.147,717610.164 4639422.088)	TU111-6	TU111	331.353	0	0	1	8	1.34385856e-321	5.8117139	0
LINESTRING(717610.164 4639422.088,717620.491 4639422.029)	TU111-7	TU111	331.118	0	0	1	8	1.34879921e-321	5.43676462	0
LINESTRING(717620.491 4639422.029,717630.819 4639421.971)	TU111-8	TU111	330.882	0	0	1	8	1.35373987e-321	5.8117139	0
LINESTRING(717630.819 4639421.971,717641.146 4639421.912)	TU111-9	TU111	330.647	0	0	1	8	1.35868053e-321	5.99918854	0
LINESTRING(717641.146 4639421.912,717651.474 4639421.853)	TU111-10	TU111	330.412	0	0	1	8	1.36362118e-321	5.24928997	0
LINESTRING(717651.474 4639421.853,717661.802 4639421.794)	TU111-11	TU111	330.176	0	0	1	8	1.36856184e-321	6.74908711	0
LINESTRING(717661.802 4639421.794,717672.129 4639421.735)	TU111-12	TU111	329.941	0	0	1	8	1.3735025e-321	5.62423926	0
LINESTRING(717672.129 4639421.735,717682.457 4639421.676)	TU111-13	TU111	329.706	0	0	1	8	1.37844315e-321	4.31191676	0
LINESTRING(717682.457 4639421.676,717692.785 4639421.618)	TU111-14	TU111	329.471	0	0	1	8	1.38338381e-321	5.8117139	0
LINESTRING(717692.785 4639421.618,717703.112 4639421.559)	TU111-15	TU111	329.235	0	0	1	8	1.38832446e-321	4.68686605	0
LINESTRING(717703.112 4639421.559,717713.440 4639421.500)	TU111-16	TU111	329.000	0	0	1	8	1.38832446e-321	5.99918854	0
LINESTRING(717228.250 4639421.000,717238.571 4639421.050)	TU112-0	TU112	333.967	0	0	1	8	1.16105427e-321	7.42100761	0
LINESTRING(717238.571 4639421.050,717248.891 4639421.100)	TU112-1	TU112	333.933	0	0	1	8	1.16599492e-321	8.40114069	0
LINESTRING(717248.891 4639421.100,717259.212 4639421.150)	TU112-2	TU112	333.900	0	0	1	8	1.17093558e-321	6.0208175	0
LINESTRING(717259.212 4639421.150,717269.533 4639421.200)	TU112-3	TU112	333.867	0	0	1	8	1.17587624e-321	7.56102662	0
LINESTRING(717269.533 4639421.200,717279.853 4639421.250)	TU112-4	TU112	333.833	0	0	1	8	1.18081689e-321	6.0208175	0
LINESTRING(717279.853 4639421.250,717290.174 4639421.300)	TU112-5	TU112	333.800	0	0	1	8	1.18575755e-321	6.58089354	0
LINESTRING(717290.174 4639421.300,717300.495 4639421.350)	TU112-6	TU112	333.767	0	0	1	8	1.19069821e-321	7.00095058	0
LINESTRING(717300.495 4639421.350,717310.815 4639421.400)	TU112-7	TU112	333.733	0	0	1	8	1.19563886e-321	6.72091255	0
LINESTRING(717310.815 4639421.400,717321.136 4639421.450)	TU112-8	TU112	333.700	0	0	1	8	1.20057952e-321	7.70104563	0
LINESTRING(717321.136 4639421.450,717331.457 4639421.500)	TU112-9	TU112	333.667	0	0	1	8	1.20552018e-321	6.44087453	0
