Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(695331.637 4658362.218,695325.236 4658367.896)	150-37	150	374.932	0	0	1	8	0	11.0011422	0
LINESTRING(695325.236 4658367.896,695318.834 4658373.574)	150-38	150	374.953	0	0	1	8	0.999994903	11.7790008	0
LINESTRING(695318.834 4658373.574,695312.432 4658379.252)	150-39	150	374.974	0	0	1	8	0.999980259	12.334614	0
LINESTRING(695312.432 4658379.252,695306.031 4658384.930)	150-40	150	374.995	0	0	1	8	0.999924086	12.7791046	0
LINESTRING(695306.031 4658384.930,695299.629 4658390.607)	150-41	150	375.016	0	0	1	8	0.999709992	12.2234914	0
LINESTRING(695299.629 4658390.607,695293.227 4658396.285)	150-42	150	375.036	0	0	1	8	0.998898723	13.3347179	0
LINESTRING(695293.227 4658396.285,695286.825 4658401.963)	150-43	150	375.057	0	0	1	8	0.996094495	13.7792085	0
LINESTRING(695286.825 4658401.963,695280.424 4658407.641)	150-44	150	375.078	0	0	1	8	0.989761419	11.0011422	0
LINESTRING(695280.424 4658407.641,695274.022 4658413.319)	150-45	150	375.099	0	0	1	8	0.979295393	10.0010384	0
LINESTRING(695274.022 4658413.319,695267.620 4658418.996)	150-46	150	375.120	0	0	1	8	0.965727993	12.334614	0
LINESTRING(695267.620 4658418.996,695261.219 4658424.674)	150-47	150	375.141	0	0	1	8	0.95273821	13.5569632	0
LINESTRING(695261.219 4658424.674,695254.817 4658430.352)	150-48	150	375.162	0	0	1	8	0.947305909	11.2233875	0
LINESTRING(695254.817 4658430.352,695248.415 4658436.030)	150-49	150	375.182	0	0	1	8	0.947455478	12.667982	0
LINESTRING(695248.415 4658436.030,695242.014 4658441.708)	150-50	150	375.203	0	0	1	8	0.949170068	11.6678781	0
LINESTRING(695242.014 4658441.708,695235.612 4658447.385)	150-51	150	375.224	0	0	1	8	0.954106037	13.0013499	0
LINESTRING(695235.612 4658447.385,695229.210 4658453.063)	150-52	150	375.245	0	0	1	8	0.959627793	12.5568593	0
LINESTRING(695229.210 4658453.063,695222.808 4658458.741)	150-53	150	375.266	0	0	1	8	0.961013537	13.1124726	0
LINESTRING(695222.808 4658458.741,695216.407 4658464.419)	150-54	150	375.287	0	0	1	8	0.960316095	13.5569632	0
LINESTRING(695216.407 4658464.419,695210.005 4658470.097)	150-55	150	375.307	0	0	1	8	0.955480049	12.8902273	0
LINESTRING(695210.005 4658470.097,695203.603 4658475.774)	150-56	150	375.328	0	0	1	8	0.94301179	12.5568593	0
LINESTRING(695203.603 4658475.774,695197.202 4658481.452)	150-57	150	375.349	0	0	1	8	0.899362865	12.2234914	0
LINESTRING(695197.202 4658481.452,695190.800 4658487.130)	150-58	150	375.370	0	0	1	8	0.874258304	14.6681897	0
LINESTRING(695190.800 4658487.130,695182.433 4658497.813)	151-0	151	375.401	0	0	1	8	0.869814298	0	0
LINESTRING(695182.433 4658497.813,695174.066 4658508.496)	151-1	151	375.432	0	0	1	8	0.863942205	0	0
LINESTRING(695174.066 4658508.496,695165.699 4658519.179)	151-2	151	375.463	0	0	1	8	0.858278219	0	0
LINESTRING(695165.699 4658519.179,695157.331 4658529.861)	151-3	151	375.494	0	0	1	8	0.853241552	0	0
LINESTRING(695157.331 4658529.861,695148.964 4658540.544)	151-4	151	375.525	0	0	1	8	0.848986025	0	0
LINESTRING(695148.964 4658540.544,695140.597 4658551.227)	151-5	151	375.556	0	0	1	8	0.845511217	0	0
LINESTRING(695140.597 4658551.227,695132.230 4658561.910)	151-6	151	375.587	0	0	1	8	0.842824176	0	0
LINESTRING(695132.230 4658561.910,695123.863 4658572.593)	151-7	151	375.618	0	0	1	8	0.841426965	0	0
LINESTRING(695123.863 4658572.593,695115.496 4658583.276)	151-8	151	375.649	0	0	1	8	0.841318852	0	0
LINESTRING(695115.496 4658583.276,695107.129 4658593.959)	151-9	151	375.680	0	0	1	8	0.841392312	0	0
LINESTRING(695107.129 4658593.959,695098.761 4658604.641)	151-10	151	375.710	0	0	1	8	0.841886169	0	0
LINESTRING(695098.761 4658604.641,695090.394 4658615.324)	151-11	151	375.741	0	0	1	8	0.843139945	0	0
LINESTRING(695090.394 4658615.324,695082.027 4658626.007)	151-12	151	375.772	0	0	1	8	0.845017853	0	0
LINESTRING(695082.027 4658626.007,695073.660 4658636.690)	151-13	151	375.803	0	0	1	8	0.847430378	0	0
LINESTRING(695073.660 4658636.690,695065.293 4658647.373)	151-14	151	375.834	0	0	1	8	0.850393073	0	0
LINESTRING(695065.293 4658647.373,695056.926 4658658.056)	151-15	151	375.865	0	0	1	8	0.853986731	0	0
LINESTRING(695056.926 4658658.056,695048.559 4658668.739)	151-16	151	375.896	0	0	1	8	0.858231632	0	0
LINESTRING(695048.559 4658668.739,695040.191 4658679.421)	151-17	151	375.927	0	0	1	8	0.863412293	0	0
LINESTRING(695040.191 4658679.421,695031.824 4658690.104)	151-18	151	375.958	0	0	1	8	0.868407676	0	0
LINESTRING(695031.824 4658690.104,695023.457 4658700.787)	151-19	151	375.989	0	0	1	8	0.878739693	0	0
LINESTRING(695023.457 4658700.787,695015.090 4658711.470)	151-20	151	376.020	0	0	1	8	0.882480583	0	0
LINESTRING(695043.500 4657258.750,695026.000 4657270.445)	156-0	156	384.010	0	0	1	8	0	3.53677651	0
LINESTRING(695026.000 4657270.445,695008.500 4657282.140)	156-1	156	384.020	0	0	1	8	0	4.24413182	0
LINESTRING(695056.850 4653224.520,695058.492 4653192.050)	16-0	16	360.024	0	0	1	8	1	2.46478894	0
LINESTRING(695058.492 4653192.050,695060.134 4653159.580)	16-1	16	359.778	0	0	1	8	1	1.99530533	0
LINESTRING(695060.134 4653159.580,695061.776 4653127.110)	16-2	16	359.532	0	0	1	8	1	2.69953075	0
LINESTRING(695061.776 4653127.110,695063.418 4653094.640)	16-3	16	359.286	0	0	1	8	1	2.34741804	0
LINESTRING(695063.418 4653094.640,695065.060 4653062.170)	16-4	16	359.040	0	0	1	8	1	2.81690165	0
LINESTRING(696936.640 4656102.290,696941.366 4656106.345)	160-0	160	377.601	0	0	1	8	1	0.32600728	0
LINESTRING(696941.366 4656106.345,696946.091 4656110.400)	160-1	160	377.742	0	0	1	8	1	0.543345467	0
LINESTRING(696946.091 4656110.400,696950.817 4656114.455)	160-2	160	377.883	0	0	1	8	1	0.108669093	0
LINESTRING(696950.817 4656114.455,696955.542 4656118.510)	160-3	160	378.024	0	0	1	8	1	0.108669093	0
LINESTRING(696955.542 4656118.510,696960.268 4656122.565)	160-4	160	378.166	0	0	1	8	1	0.32600728	0
LINESTRING(696960.268 4656122.565,696964.993 4656126.620)	160-5	160	378.307	0	0	1	8	1	0.652014561	0
LINESTRING(696964.993 4656126.620,696969.719 4656130.675)	160-6	160	378.448	0	0	1	8	1	0.434676374	0
LINESTRING(696969.719 4656130.675,696974.444 4656134.730)	160-7	160	378.589	0	0	1	8	1	0.32600728	0
LINESTRING(696974.444 4656134.730,696979.170 4656138.785)	160-8	160	378.730	0	0	1	8	1	0.217338187	0
LINESTRING(696979.170 4656138.785,696983.896 4656142.840)	160-9	160	378.871	0	0	1	8	1	0.434676374	0
LINESTRING(696983.896 4656142.840,696988.621 4656146.895)	160-10	160	379.012	0	0	1	8	1	0.32600728	0
LINESTRING(696988.621 4656146.895,696993.347 4656150.950)	160-11	160	379.153	0	0	1	8	1	0.32600728	0
LINESTRING(696993.347 4656150.950,696998.072 4656155.005)	160-12	160	379.294	0	0	1	8	1	0.108669093	0
LINESTRING(696998.072 4656155.005,697002.798 4656159.060)	160-13	160	379.436	0	0	1	8	1	0.434676374	0
LINESTRING(697002.798 4656159.060,697007.523 4656163.115)	160-14	160	379.577	0	0	1	8	1	0.434676374	0
LINESTRING(697007.523 4656163.115,697012.249 4656167.170)	160-15	160	379.718	0	0	1	8	1	0.217338187	0
LINESTRING(697012.249 4656167.170,697016.974 4656171.225)	160-16	160	379.859	0	0	1	8	1	0.108669093	0
LINESTRING(697016.974 4656171.225,697021.700 4656175.280)	160-17	160	380.000	0	0	1	8	1	0.652014561	0
LINESTRING(697021.700 4656175.280,697015.307 4656184.870)	162-0	162	379.370	0	0	1	8	0.899012998	7.20893203	0
LINESTRING(697015.307 4656184.870,697008.913 4656194.460)	162-1	162	378.740	0	0	1	8	0.89742276	7.91967181	0
LINESTRING(697008.913 4656194.460,697002.520 4656204.050)	162-2	162	378.110	0	0	1	8	0.896216154	9.74728838	0
LINESTRING(695099.490 4657997.550,695099.789 4657987.133)	17-0	17	375.059	0	0	1	8	1	0	0
LINESTRING(695099.789 4657987.133,695100.088 4657976.716)	17-1	17	375.119	0	0	1	8	1	0	0
LINESTRING(695100.088 4657976.716,695100.387 4657966.298)	17-2	17	375.178	0	0	1	8	1	0	0
LINESTRING(695100.387 4657966.298,695100.686 4657955.881)	17-3	17	375.238	0	0	1	8	1	0	0
LINESTRING(695100.686 4657955.881,695100.984 4657945.464)	17-4	17	375.297	0	0	1	8	1	0	0
LINESTRING(695100.984 4657945.464,695101.283 4657935.047)	17-5	17	375.357	0	0	1	8	1	0	0
LINESTRING(695101.283 4657935.047,695101.582 4657924.629)	17-6	17	375.416	0	0	1	8	1	0	0
LINESTRING(695101.582 4657924.629,695101.881 4657914.212)	17-7	17	375.476	0	0	1	8	1	0	0
LINESTRING(695101.881 4657914.212,695102.180 4657903.795)	17-8	17	375.535	0	0	1	8	1	0	0
LINESTRING(695102.180 4657903.795,695102.479 4657893.378)	17-9	17	375.594	0	0	1	8	1	0	0
LINESTRING(695102.479 4657893.378,695102.778 4657882.961)	17-10	17	375.654	0	0	1	8	1	0	0
LINESTRING(695102.778 4657882.961,695103.077 4657872.543)	17-11	17	375.713	0	0	1	8	1	0	0
LINESTRING(695103.077 4657872.543,695103.376 4657862.126)	17-12	17	375.773	0	0	1	8	1	0	0
LINESTRING(695103.376 4657862.126,695103.674 4657851.709)	17-13	17	375.832	0	0	1	8	1	0	0
LINESTRING(695103.674 4657851.709,695103.973 4657841.292)	17-14	17	375.892	0	0	1	8	1	0	0
LINESTRING(695103.973 4657841.292,695104.272 4657830.874)	17-15	17	375.951	0	0	1	8	1	0	0
LINESTRING(695104.272 4657830.874,695104.571 4657820.457)	17-16	17	376.011	0	0	1	8	1	0	0
LINESTRING(695104.571 4657820.457,695104.870 4657810.040)	17-17	17	376.070	0	0	1	8	1	0	0
LINESTRING(697266.770 4656469.530,697272.090 4656461.559)	171-0	171	380.962	0	0	1	8	0.945752205	0.34195353	0
LINESTRING(697272.090 4656461.559,697277.411 4656453.588)	171-1	171	380.914	0	0	1	8	0.939846349	0.34195353	0
LINESTRING(697277.411 4656453.588,697282.731 4656445.617)	171-2	171	380.866	0	0	1	8	0.934307058	0.34195353	0
LINESTRING(697282.731 4656445.617,697288.052 4656437.646)	171-3	171	380.818	0	0	1	8	0.929629486	0.170976765	0
LINESTRING(697288.052 4656437.646,697293.372 4656429.675)	171-4	171	380.770	0	0	1	8	0.92684656	0.512930295	0
LINESTRING(697293.372 4656429.675,697298.693 4656421.704)	171-5	171	380.721	0	0	1	8	0.926615771	0.34195353	0
LINESTRING(697298.693 4656421.704,697304.013 4656413.733)	171-6	171	380.673	0	0	1	8	0.926929654	0.512930295	0
LINESTRING(697304.013 4656413.733,697309.334 4656405.762)	171-7	171	380.625	0	0	1	8	0.92864194	0.170976765	0
LINESTRING(697309.334 4656405.762,697314.654 4656397.791)	171-8	171	380.577	0	0	1	8	0.932244616	0.512930295	0
LINESTRING(697314.654 4656397.791,697319.975 4656389.820)	171-9	171	380.529	0	0	1	8	0.937260918	0.34195353	0
LINESTRING(697319.975 4656389.820,697325.295 4656381.850)	171-10	171	380.481	0	0	1	8	0.943413202	0.170976765	0
LINESTRING(697325.295 4656381.850,697330.616 4656373.879)	171-11	171	380.433	0	0	1	8	0.950541443	0.34195353	0
LINESTRING(697330.616 4656373.879,697335.936 4656365.908)	171-12	171	380.385	0	0	1	8	0.958408162	0.512930295	0
LINESTRING(697335.936 4656365.908,697341.257 4656357.937)	171-13	171	380.337	0	0	1	8	0.966613154	0.34195353	0
LINESTRING(697341.257 4656357.937,697346.577 4656349.966)	171-14	171	380.289	0	0	1	8	0.974642944	0.683907061	0
LINESTRING(697346.577 4656349.966,697351.898 4656341.995)	171-15	171	380.240	0	0	1	8	0.981985984	0.34195353	0
LINESTRING(697351.898 4656341.995,697357.218 4656334.024)	171-16	171	380.192	0	0	1	8	0.988262482	0.34195353	0
LINESTRING(697357.218 4656334.024,697362.539 4656326.053)	171-17	171	380.144	0	0	1	8	0.993314723	0.34195353	0
LINESTRING(697362.539 4656326.053,697367.859 4656318.082)	171-18	171	380.096	0	0	1	8	0.997124199	0.34195353	0
LINESTRING(697367.859 4656318.082,697373.180 4656310.111)	171-19	171	380.048	0	0	1	8	0.999581662	0.34195353	0
LINESTRING(697373.180 4656310.111,697378.500 4656302.140)	171-20	171	380.000	0	0	1	8	0.999926601	0	0
LINESTRING(697261.520 4656464.960,697266.770 4656469.530)	172-0	172	381.010	0	0	1	8	0.950206776	6.70126076	0
LINESTRING(695054.630 4657327.640,695044.798 4657327.489)	175-0	175	377.257	0	0	1	8	0	0	0
LINESTRING(695044.798 4657327.489,695034.967 4657327.337)	175-1	175	377.513	0	0	1	8	0	0	0
LINESTRING(695034.967 4657327.337,695025.135 4657327.186)	175-2	175	377.770	0	0	1	8	0	0	0
LINESTRING(695025.135 4657327.186,695015.303 4657327.035)	175-3	175	378.026	0	0	1	8	0	0	0
LINESTRING(695015.303 4657327.035,695005.471 4657326.883)	175-4	175	378.283	0	0	1	8	0	0	0
LINESTRING(695005.471 4657326.883,694995.640 4657326.732)	175-5	175	378.539	0	0	1	8	0	0	0
LINESTRING(694995.640 4657326.732,694985.808 4657326.581)	175-6	175	378.796	0	0	1	8	0	0	0
LINESTRING(694985.808 4657326.581,694975.976 4657326.430)	175-7	175	379.052	0	0	1	8	0	0	0
LINESTRING(694975.976 4657326.430,694966.144 4657326.278)	175-8	175	379.309	0	0	1	8	0	0	0
LINESTRING(694966.144 4657326.278,694956.313 4657326.127)	175-9	175	379.565	0	0	1	8	0	0	0
LINESTRING(694956.313 4657326.127,694946.481 4657325.976)	175-10	175	379.822	0	0	1	8	0	0	0
LINESTRING(694946.481 4657325.976,694936.649 4657325.824)	175-11	175	380.078	0	0	1	8	0	0	0
LINESTRING(694936.649 4657325.824,694926.817 4657325.673)	175-12	175	380.335	0	0	1	8	0	0	0
LINESTRING(694926.817 4657325.673,694916.986 4657325.522)	175-13	175	380.591	0	0	1	8	0	0	0
LINESTRING(694916.986 4657325.522,694907.154 4657325.370)	175-14	175	380.848	0	0	1	8	0	0	0
LINESTRING(694907.154 4657325.370,694897.322 4657325.219)	175-15	175	381.104	0	0	1	8	0	0	0
LINESTRING(694897.322 4657325.219,694887.490 4657325.068)	175-16	175	381.361	0	0	1	8	0	0	0
LINESTRING(694887.490 4657325.068,694877.659 4657324.917)	175-17	175	381.617	0	0	1	8	0	0	0
LINESTRING(694877.659 4657324.917,694867.827 4657324.765)	175-18	175	381.874	0	0	1	8	0	0	0
LINESTRING(694867.827 4657324.765,694857.995 4657324.614)	175-19	175	382.130	0	0	1	8	0	0	0
LINESTRING(694857.995 4657324.614,694848.163 4657324.463)	175-20	175	382.387	0	0	1	8	0	0	0
LINESTRING(694848.163 4657324.463,694838.332 4657324.311)	175-21	175	382.643	0	0	1	8	0	0	0
LINESTRING(694838.332 4657324.311,694828.500 4657324.160)	175-22	175	382.900	0	0	1	8	0	0	0
LINESTRING(695043.500 4657258.750,695039.181 4657250.417)	18-0	18	384.019	0	0	1	8	1	10.9916383	0
LINESTRING(695039.181 4657250.417,695034.863 4657242.084)	18-1	18	384.037	0	0	1	8	1	12.7158168	0
LINESTRING(695034.863 4657242.084,695030.544 4657233.751)	18-2	18	384.056	0	0	1	8	1	13.1468614	0
LINESTRING(695030.544 4657233.751,695026.225 4657225.418)	18-3	18	384.075	0	0	1	8	1	10.5605936	0
LINESTRING(695026.225 4657225.418,695021.906 4657217.085)	18-4	18	384.094	0	0	1	8	1	11.4226829	0
LINESTRING(695021.906 4657217.085,695017.588 4657208.752)	18-5	18	384.112	0	0	1	8	1	12.2847722	0
LINESTRING(695017.588 4657208.752,695013.269 4657200.418)	18-6	18	384.131	0	0	1	8	1	11.6382052	0
LINESTRING(695013.269 4657200.418,695008.950 4657192.085)	18-7	18	384.150	0	0	1	8	1	10.3450713	0
LINESTRING(695008.950 4657192.085,695004.632 4657183.752)	18-8	18	384.168	0	0	1	8	1	10.3450713	0
LINESTRING(695004.632 4657183.752,695000.313 4657175.419)	18-9	18	384.187	0	0	1	8	1	10.5605936	0
LINESTRING(695000.313 4657175.419,694995.994 4657167.086)	18-10	18	384.206	0	0	1	8	1	14.6555177	0
LINESTRING(694995.994 4657167.086,694991.675 4657158.753)	18-11	18	384.225	0	0	1	8	1	10.7761159	0
LINESTRING(694991.675 4657158.753,694987.357 4657150.420)	18-12	18	384.243	0	0	1	8	1	10.9916383	0
LINESTRING(694987.357 4657150.420,694983.038 4657142.087)	18-13	18	384.262	0	0	1	8	1	12.5002945	0
LINESTRING(694983.038 4657142.087,694978.719 4657133.754)	18-14	18	384.281	0	0	1	8	1	10.3450713	0
LINESTRING(694978.719 4657133.754,694974.401 4657125.421)	18-15	18	384.299	0	0	1	8	1	11.8537275	0
LINESTRING(694974.401 4657125.421,694970.082 4657117.088)	18-16	18	384.318	0	0	1	8	1	11.2071606	0
LINESTRING(694970.082 4657117.088,694965.763 4657108.755)	18-17	18	384.337	0	0	1	8	1	12.0692499	0
LINESTRING(694965.763 4657108.755,694961.444 4657100.422)	18-18	18	384.356	0	0	1	8	1	10.7761159	0
LINESTRING(694961.444 4657100.422,694957.126 4657092.088)	18-19	18	384.374	0	0	1	8	1	11.2071606	0
LINESTRING(694957.126 4657092.088,694952.807 4657083.755)	18-20	18	384.393	0	0	1	8	1	11.4226829	0
LINESTRING(694952.807 4657083.755,694948.488 4657075.422)	18-21	18	384.412	0	0	1	8	1	14.87104	0
LINESTRING(694948.488 4657075.422,694944.169 4657067.089)	18-22	18	384.431	0	0	1	8	1	11.4226829	0
LINESTRING(694944.169 4657067.089,694939.851 4657058.756)	18-23	18	384.449	0	0	1	8	1	9.48298203	0
LINESTRING(694939.851 4657058.756,694935.532 4657050.423)	18-24	18	384.468	0	0	1	8	1	11.2071606	0
LINESTRING(694935.532 4657050.423,694931.213 4657042.090)	18-25	18	384.487	0	0	1	8	1	9.48298203	0
LINESTRING(694931.213 4657042.090,694926.895 4657033.757)	18-26	18	384.505	0	0	1	8	1	9.91402666	0
LINESTRING(694926.895 4657033.757,694922.576 4657025.424)	18-27	18	384.524	0	0	1	8	1	12.9313391	0
LINESTRING(694922.576 4657025.424,694918.257 4657017.091)	18-28	18	384.543	0	0	1	8	1	11.8537275	0
LINESTRING(694918.257 4657017.091,694913.938 4657008.758)	18-29	18	384.562	0	0	1	8	1	10.7761159	0
LINESTRING(694913.938 4657008.758,694909.620 4657000.425)	18-30	18	384.580	0	0	1	8	1	10.7761159	0
LINESTRING(694909.620 4657000.425,694905.301 4656992.092)	18-31	18	384.599	0	0	1	8	1	10.5605936	0
LINESTRING(694905.301 4656992.092,694900.982 4656983.758)	18-32	18	384.618	0	0	1	8	1	10.9916383	0
LINESTRING(694900.982 4656983.758,694896.664 4656975.425)	18-33	18	384.636	0	0	1	8	1	12.9313391	0
LINESTRING(694896.664 4656975.425,694892.345 4656967.092)	18-34	18	384.655	0	0	1	8	1	12.9313391	0
LINESTRING(694892.345 4656967.092,694888.026 4656958.759)	18-35	18	384.674	0	0	1	8	1	11.6382052	0
LINESTRING(694888.026 4656958.759,694883.707 4656950.426)	18-36	18	384.693	0	0	1	8	1	12.0692499	0
LINESTRING(694883.707 4656950.426,694879.389 4656942.093)	18-37	18	384.711	0	0	1	8	1	11.8537275	0
LINESTRING(694879.389 4656942.093,694875.070 4656933.760)	18-38	18	384.730	0	0	1	8	1	13.3623838	0
LINESTRING(695234.600 4655502.240,695240.240 4655465.190)	181-0	181	377.870	0	0	1	8	1	0	0
LINESTRING(695054.630 4657327.640,695055.110 4657338.810)	183-0	183	376.270	0	0	1	8	0.967410984	12.8965331	0
LINESTRING(695524.260 4658099.900,695526.090 4658077.610)	184-0	184	374.130	0	0	1	8	1	15.6362751	0
LINESTRING(695626.830 4658121.430,695621.132 4658120.234)	185-0	185	375.000	0	0	1	8	1	14.968577	0
LINESTRING(695621.132 4658120.234,695615.433 4658119.038)	185-1	185	375.000	0	0	1	8	1	16.9352514	0
LINESTRING(695615.433 4658119.038,695609.735 4658117.842)	185-2	185	375.000	0	0	1	8	1	14.640798	0
LINESTRING(695609.735 4658117.842,695604.037 4658116.646)	185-3	185	375.000	0	0	1	8	1	14.7500577	0
LINESTRING(695604.037 4658116.646,695598.338 4658115.449)	185-4	185	375.000	0	0	1	8	1	15.7333948	0
LINESTRING(695598.338 4658115.449,695592.640 4658114.253)	185-5	185	375.000	0	0	1	8	1	14.4222786	0
LINESTRING(695592.640 4658114.253,695586.942 4658113.057)	185-6	185	375.000	0	0	1	8	1	15.7333948	0
LINESTRING(695586.942 4658113.057,695581.243 4658111.861)	185-7	185	375.000	0	0	1	8	1	15.6241351	0
LINESTRING(695581.243 4658111.861,695575.545 4658110.665)	185-8	185	375.000	0	0	1	8	1	14.5315383	0
LINESTRING(695575.545 4658110.665,695569.847 4658109.469)	185-9	185	375.000	0	0	1	8	1	12.0185655	0
LINESTRING(695569.847 4658109.469,695564.148 4658108.273)	185-10	185	375.000	0	0	1	8	1	14.0944995	0
LINESTRING(695564.148 4658108.273,695558.450 4658107.077)	185-11	185	375.000	0	0	1	8	1	15.5148755	0
LINESTRING(695558.450 4658107.077,695552.752 4658105.881)	185-12	185	375.000	0	0	1	8	1	12.4556042	0
LINESTRING(695552.752 4658105.881,695547.053 4658104.684)	185-13	185	375.000	0	0	1	8	1	14.2037592	0
LINESTRING(695547.053 4658104.684,695541.355 4658103.488)	185-14	185	375.000	0	0	1	8	1	14.640798	0
LINESTRING(695541.355 4658103.488,695535.657 4658102.292)	185-15	185	375.000	0	0	1	8	1	13.220422	0
LINESTRING(695535.657 4658102.292,695529.958 4658101.096)	185-16	185	375.000	0	0	1	8	1	16.1704336	0
LINESTRING(695529.958 4658101.096,695524.260 4658099.900)	185-17	185	375.000	0	0	1	8	1	19.0111854	0
LINESTRING(695235.660 4654815.710,695235.648 4654795.358)	19-0	19	376.423	0	0	1	8	1	0	0
LINESTRING(695235.648 4654795.358,695235.635 4654775.007)	19-1	19	376.846	0	0	1	8	1	0	0
LINESTRING(695235.635 4654775.007,695235.623 4654754.655)	19-2	19	377.269	0	0	1	8	1	0	0
LINESTRING(695235.623 4654754.655,695235.611 4654734.304)	19-3	19	377.692	0	0	1	8	1	0	0
LINESTRING(695235.611 4654734.304,695235.598 4654713.952)	19-4	19	378.115	0	0	1	8	1	0	0
LINESTRING(695235.598 4654713.952,695235.586 4654693.601)	19-5	19	378.538	0	0	1	8	1	0	0
LINESTRING(695235.586 4654693.601,695235.574 4654673.249)	19-6	19	378.962	0	0	1	8	1	0	0
LINESTRING(695235.574 4654673.249,695235.562 4654652.898)	19-7	19	379.385	0	0	1	8	1	0	0
LINESTRING(695235.562 4654652.898,695235.549 4654632.546)	19-8	19	379.808	0	0	1	8	1	0	0
LINESTRING(695235.549 4654632.546,695235.537 4654612.195)	19-9	19	380.231	0	0	1	8	1	0	0
LINESTRING(695235.537 4654612.195,695235.525 4654591.843)	19-10	19	380.654	0	0	1	8	1	0	0
LINESTRING(695235.525 4654591.843,695235.512 4654571.492)	19-11	19	381.077	0	0	1	8	1	0	0
LINESTRING(695235.512 4654571.492,695235.500 4654551.140)	19-12	19	381.500	0	0	1	8	1	0	0
LINESTRING(695725.570 4655897.320,695723.823 4655905.746)	2-0	2	374.870	0	0	1	8	1	0	0
LINESTRING(695723.823 4655905.746,695722.076 4655914.171)	2-1	2	374.740	0	0	1	8	1	0	0
LINESTRING(695722.076 4655914.171,695720.329 4655922.597)	2-2	2	374.610	0	0	1	8	1	0	0
LINESTRING(695720.329 4655922.597,695718.581 4655931.023)	2-3	2	374.480	0	0	1	8	1	0	0
LINESTRING(695718.581 4655931.023,695716.834 4655939.449)	2-4	2	374.350	0	0	1	8	1	0	0
LINESTRING(695716.834 4655939.449,695715.087 4655947.874)	2-5	2	374.220	0	0	1	8	1	0	0
LINESTRING(695715.087 4655947.874,695713.340 4655956.300)	2-6	2	374.090	0	0	1	8	1	0	0
LINESTRING(695713.340 4655956.300,695711.593 4655964.726)	2-7	2	373.960	0	0	1	8	1	0	0
LINESTRING(695711.593 4655964.726,695709.846 4655973.151)	2-8	2	373.830	0	0	1	8	1	0	0
LINESTRING(695709.846 4655973.151,695708.099 4655981.577)	2-9	2	373.700	0	0	1	8	1	0	0
